,C,Al,V,Cr,Mn,Fe,Co,Ni,Cu,Mo,Ti,B,Hom_Temp(K),CR(%),Anneal_Temp(K),Anneal_Time(h),YS(Mpa),UTS(Mpa),El(%),Density,Miedema_dH_inter,Miedema_dH_amor,Miedema_dH_ss_min,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,mean atomic_mass,std_dev atomic_mass,mean atomic_radius,std_dev atomic_radius,mean mendeleev_no,std_dev mendeleev_no,mean electrical_resistivity,std_dev electrical_resistivity,mean thermal_conductivity,std_dev thermal_conductivity,mean melting_point,std_dev melting_point,mean bulk_modulus,std_dev bulk_modulus,mean coefficient_of_linear_thermal_expansion,std_dev coefficient_of_linear_thermal_expansion,constraint_1,constraint_2
505,3.5,9.65,0.0,8.69,34.73,34.74,0.0,8.69,0.0,0.0,0.0,0.0,0,0.0,0,0.0,329.0,694.0,50.0,6.939695023924134,0.24288365862005323,0.3006495473764977,0.15547145160546433,0.08451367227857655,1.5638473927082062,-0.007907228501029713,4.13197315,1.4028622271791562,-0.0124889246995134,-1.7485220001204267,0.0864410730334987,0.2049282575999999,7.030200000000001,13.737402080000004,3.8281990000000006,89.919954,0.79624238450425,20.757355562,-0.1351480756719231,51.12354655339999,13.194989810479408,1.35668,0.1552208341568875,63.85,9.913311002122516,9.047506e-07,2.1558405167172995e-06,74.15494,76.12631212941935,1719.3751550000002,579.7920180637248,138.769,44.010047542187486,1.570365e-05,7.032632352581487e-06,-0.0,-0.0
506,5.0,9.5,0.0,8.55,34.2,34.2,0.0,8.55,0.0,0.0,0.0,0.0,0,0.0,0,0.0,453.0,757.0,33.0,6.887301786057571,0.2896770306034298,0.3579406420584008,0.2368803192135794,0.09781753991728834,1.3474151152166378,-0.0019211582220019926,4.782148,1.4039911547751258,-0.012702370136158717,-1.3275512350001355,0.09384735852893632,0.22158593249999997,6.9830000000000005,16.524243,3.8831200000000003,95.53535500000001,0.87857144204435,25.645735687500004,-0.16777125390806072,50.515534807,14.193163330966495,1.3464749999999999,0.18004769276994612,64.334,10.76631154935992,1.0462594999999999e-06,2.4987247238193463e-06,75.1701,75.77851716528444,1751.67365,646.0522220404179,137.12,46.046853972822994,1.557115e-05,7.054430312399138e-06,-0.0,-0.0
507,6.0,9.4,0.0,8.46,33.84,33.84,0.0,8.46,0.0,0.0,0.0,0.0,0,0.0,0,0.0,528.0,707.0,15.0,6.852147519536261,0.3228014214742487,0.3988791422487727,0.29801301020550647,0.10571415587657941,1.2414357923676058,0.0020735925788905375,5.20305792,1.4047484961516084,-0.012822586443967146,-1.1473854622407083,0.0982662526859103,0.2323486548,6.951600000000001,18.32970672,3.9198240000000006,99.280246,0.9170476497926687,28.81413819000001,-0.18706999906935007,50.110220756400004,14.796111280623224,1.3396700000000001,0.194267535269175,64.6568,11.277973592853265,1.1405094000000001e-06,2.6952262539264113e-06,75.85252,75.55113552521098,1773.2349800000002,685.0736294246581,136.024,47.303383348748845,1.548198e-05,7.068332928481965e-06,-0.0,-0.0
508,0.0,6.96,0.0,23.26,0.0,23.26,23.26,23.26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,167.0,500.0,88.0,7.6389925372473595,0.044866770579989515,0.1106650119098441,-0.021950760484724264,0.0328725523949021,3.1903405543666876,-0.0020937323153076056,1.8046038399999993,1.076514547606877,-0.01282360766227281,-11.867066329558655,0.05710435689370857,0.14832901999999992,7.884600000000002,7.26102768,4.23899,83.18855799999999,0.2717039959059173,10.975323574799997,-0.04209752926880706,54.32170094355999,9.00970842465208,1.3663,0.04523270509834377,63.4854,6.523173469615486,8.538259999999998e-08,3.364090802803955e-08,101.25499999999998,42.204857540335325,1806.4457119999997,334.7780427786305,165.78359999999998,29.265859999823533,1.1632819999999996e-05,5.176053041614405e-06,-0.0,-0.0
509,0.0,6.9,0.0,22.7,0.0,22.7,22.7,22.7,0.0,0.0,2.3,0.0,0,0.0,0,0.0,289.0,635.0,81.0,7.524805351267063,-0.041732446397162615,0.026175194399783955,-0.09621811118853232,0.03672697953610357,2.7076104695744316,-0.004842197255654846,2.0582069999999995,1.0812050995497895,-0.013448983696063723,-9.970548286953466,0.06640479619974493,0.1670938999999999,7.789999999999999,8.983511999999997,4.252130000000001,82.11916000000001,0.28431220576060984,11.537013419999997,-0.046260045841617234,54.1438339284,8.96803724699812,1.3669499999999999,0.04497596558581552,63.215999999999994,6.770168019161111,9.255599999999999e-08,6.258610468606869e-08,99.57600000000001,43.82555608388356,1808.6014299999997,331.0190336539743,164.40399999999997,30.410046055913128,1.1575400000000001e-05,5.124782325949398e-06,-0.0,-0.0
510,0.0,6.7,0.0,22.2,0.0,22.2,22.2,22.2,0.0,0.0,4.5,0.0,0,0.0,0,0.0,414.0,758.0,47.0,7.428338124996562,-0.12862639558851155,-0.05205746424934177,-0.1536962659072123,0.03969658619057066,2.3812351799655587,-0.007297297585535573,2.2736310000000004,1.0811337401632148,-0.013777657724276526,-8.743172988838362,0.07382705927360889,0.18346799999999996,7.707000000000001,10.484112,4.266,81.18301000000001,0.29458191631104313,11.98849257,-0.04946680275610702,54.0156063762,8.862061420244796,1.36775,0.0445065661683356,62.93299999999999,6.952422062648454,9.950699999999999e-08,8.000977800952313e-08,97.765,44.8885908723663,1812.00149,325.7844686794466,163.222,31.18936819882584,1.15029e-05,5.059473202836848e-06,-0.0,-0.0
511,0.0,6.6,0.0,21.7,0.0,21.7,21.7,21.7,0.0,0.0,6.6,0.0,0,0.0,0,0.0,578.0,852.0,15.0,7.331667373875407,-0.20693729498921487,-0.11926454919988307,-0.1957174139527518,0.0422753544173556,2.138809803967764,-0.009751717006412908,2.47642,1.0810627660848358,-0.014008840165642961,-7.83840439807409,0.0802007189572631,0.19858309999999993,7.623,11.883972,4.27841,80.23411,0.30483628758322673,12.418985969999998,-0.05250070954985224,53.866493362599996,8.809659885619467,1.3684,0.04423942957444124,62.678999999999995,7.1322167409704225,1.06085e-07,9.290385696845858e-08,96.167,46.03906570492445,1814.39402,322.2313080016212,162.006,31.995516040281384,1.14449e-05,5.012855546097361e-06,-0.0,-0.0
512,0.0,6.4,0.0,21.3,0.0,21.3,21.3,21.3,0.0,0.0,8.4,0.0,0,0.0,0,0.0,698.0,922.0,7.0,7.258381208293399,-0.2704445764099738,-0.17244737937987356,-0.2264664284365685,0.0441388789564763,1.981766580299275,0.0033274911573409377,2.63124,1.0810058259519324,-0.014146913051641789,-7.261378699126058,0.08503908789502984,0.21044309999999997,7.557000000000001,12.974412000000001,4.290090000000001,79.49029000000002,0.31236010275058834,12.72702537,-0.0545593806588932,53.7722655054,8.712343557673739,1.3691,0.0438183100067836,62.441,7.248550132324611,1.11795e-07,1.0215230944305311e-07,94.633,46.67324191628811,1817.5170799999999,317.7656303328805,161.07399999999998,32.48749452139914,1.1381100000000002e-05,4.958392797927406e-06,-0.0,-0.0
513,0.0,6.3,0.0,20.8,0.0,20.8,20.8,20.8,0.0,0.0,10.5,0.0,0,0.0,0,0.0,487.0,487.0,3.0,7.165192266510241,-0.3315609877897243,-0.2230520664301196,-0.2532087787583258,0.046206187827385635,1.8246874189110696,0.0005553580377165679,2.8129510000000004,1.0809351325268457,-0.014277135622583884,-6.687146022230534,0.09032634150670882,0.22395800000000002,7.473000000000001,14.239752000000003,4.3025,78.54139000000002,0.32199323130669394,13.099907970000004,-0.05711385118533423,53.6231524918,8.66651514816794,1.36975,0.043585210177489044,62.187000000000005,7.404962112208546,1.18373e-07,1.1150717114197066e-07,93.035,47.6818976758561,1819.9096099999997,314.57369980199564,159.858,33.18597583216442,1.13231e-05,4.916585611704682e-06,-0.0,-0.0
514,0.0,0.0,0.0,22.22,22.22,22.22,0.0,22.22,11.12,0.0,0.0,0.0,0,0.0,0,0.0,263.0,499.0,32.5,7.960040008322485,0.03054855754494273,0.09309637250432527,-0.0820493777700331,0.02178752636721612,227.4502375290458,-0.007438462669300494,1.50611604,1.0334755103742448,-0.01314572535761581,-27.69291695248824,0.06082823005208382,0.16024664039999992,8.111400000000001,0.10167871999999989,3.8855160000000004,82.741794,0.25224879024114716,10.5984320508,-0.03237873713732489,56.277514698999994,3.8455662025171375,1.3833299999999997,0.02651749852048684,62.4454,5.411944669604599,3.8831844000000003e-07,6.33351455979933e-07,105.09616,123.16306459909082,1759.2676239999998,299.5454396714904,155.554,24.936477227405955,1.3344759999999999e-05,6.4621331891512965e-06,-0.0,-0.0
515,0.0,5.27,0.0,21.05,21.05,21.05,0.0,21.05,10.53,0.0,0.0,0.0,0,0.0,0,0.0,552.0,924.0,16.8,7.576157620933355,0.1441309155904847,0.19680215505803436,0.021229551055262745,0.03089343729499744,9.059638198746061,0.0017140949459647232,2.0005789000000003,1.0762616815772397,-0.014168641242936365,-14.845531134313411,0.06531731283248429,0.17214598,7.8419,2.68333824,3.859420000000001,79.784277,0.2992499592821621,12.313434960899999,-0.049056314599074634,54.733291606719995,8.163938539206757,1.3763050000000001,0.04180688589013356,63.3701,6.791075370988327,3.6929356000000004e-07,6.158358990314999e-07,111.9289,122.77698312689604,1715.7660500000002,353.71323760536455,151.3622,31.080905959668133,1.3858719999999998e-05,6.672049108536387e-06,-0.0,-0.0
516,0.0,10.0,0.0,20.0,20.0,20.0,0.0,20.0,10.0,0.0,0.0,0.0,0,0.0,0,0.0,810.0,1209.0,2.5,7.245316156457965,0.2326368952133485,0.26939188956694765,0.08664933395460997,0.036448172213296756,4.952958156329828,-0.004087043797567658,2.3900000000000006,1.0761302549060616,-0.014533431935812188,-10.939983632803097,0.06868768852293121,0.18090000000000003,7.6000000000000005,4.920000000000001,3.8360000000000007,77.13000000000002,0.33703842716591653,13.637400000000001,-0.061514626675660905,53.34726286,10.344775157395711,1.37,0.050606082734747336,64.2,7.695421508606397,3.5221999999999996e-07,6.018529878835779e-07,118.06,122.47401118047105,1676.7240000000002,390.7160237620032,147.6,35.12764181541647,1.4320000000000002e-05,6.831026777086172e-06,-0.0,-0.0
517,0.0,13.8,0.0,0.0,0.0,34.48,17.24,34.48,0.0,0.0,0.0,0.0,0,0.0,0,0.0,183.0,430.0,70.1,7.365538127155097,0.15080628624793768,0.19518000609080444,-0.005039267125703335,0.04233251440133403,1.9424583121291303,0.004866332757448402,2.03404416,1.0765051334036462,-0.010896805722722797,-6.080665010972965,0.06487327938069135,0.15187888320000004,8.172,9.2778784,4.231312,70.82956399999999,0.25295994524611914,7.258858555200001,-0.03793849498894907,53.37637546479999,12.60257715184055,1.35344,0.05590926343177024,66.208,7.168136207316528,7.337559999999999e-08,2.8332258918386988e-08,108.6308,60.44165452228986,1653.8692599999997,343.6823134073861,162.2,41.186256831473905,1.4117959999999998e-05,4.330426007511723e-06,-0.0,-0.0
518,0.0,12.9,6.45,0.0,0.0,32.26,16.13,32.26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,372.0,722.0,34.1,7.275108356025463,0.06928677526872752,0.11992572295595973,-0.06227435471290405,0.04263558751855252,1.818007450746367,0.001518923253339165,2.2847157900000004,1.076415821932071,-0.012181814087938997,-6.701429658397698,0.07240201147572267,0.17604607830000008,7.968,11.3112232,4.300984,69.265388,0.26458332561686015,8.1491604588,-0.041328088325806686,53.2223574229,11.944641482219604,1.3532299999999997,0.05291447310055573,65.419,7.620613405525806,8.15482e-08,4.491439602102703e-08,103.6091,61.30686249574607,1688.0809299999999,358.3516063901429,162.06799999999998,38.9752513449344,1.374812e-05,4.408627594859686e-06,-0.0,-0.0
519,0.0,12.12,12.12,0.0,0.0,30.3,15.15,30.3,0.0,0.0,0.0,0.0,0,0.0,0,0.0,395.0,809.0,33.5,7.196081540483918,0.0009342764874139641,0.062448036165753215,-0.08750495492429279,0.042708410660285454,1.696832442547481,-0.001442354199060079,2.462809917355372,1.0763370901869467,-0.01264622465907045,-6.933205497981812,0.07773019345661879,0.1934802571166208,7.787878787878788,12.804407713498621,4.362121212121212,67.88363636363636,0.27364329727484304,8.780955004591368,-0.04342034395074317,53.08309483030303,11.450508071857262,1.353030303030303,0.05065674455816091,64.72727272727273,7.9327097901905255,8.872727272727272e-08,5.379541909293592e-08,99.21212121212123,61.94179572544137,1718.0569696969696,368.67370922738814,161.93939393939394,37.31196446594165,1.3424242424242426e-05,4.465471161289444e-06,-0.0,-0.0
520,0.0,11.43,17.14,0.0,0.0,28.57,14.29,28.57,0.0,0.0,0.0,0.0,0,0.0,0,0.0,703.0,1128.0,27.7,7.127388449290613,-0.04769597516177422,0.022818385854486704,-0.09974038046277149,0.042611651081129256,1.612366872728482,-0.004060655885976022,2.5861546899999994,1.0762676573925896,-0.012837657649066537,-7.070157123533435,0.08159467419622037,0.20587402010000003,7.6286000000000005,13.89050772,4.416246,66.66180399999999,0.28064215957283367,9.2182557104,-0.04463824808117844,52.96053740748,11.062358036948215,1.3528550000000001,0.048881100817353404,64.1148,8.160032739305557,9.508049999999999e-08,5.962771738692553e-08,95.3186,62.413710598973786,1744.601321,376.259655481089,161.8278,36.00378465387204,1.3137430000000001e-05,4.507684007476968e-06,-0.0,-0.0
521,0.0,6.96,0.0,23.26,0.0,23.26,23.26,23.26,0.0,0.0,0.0,0.0,1423,70.0,1423,0.03333,467.0,830.0,45.0,7.6389925372473595,0.044866770579989515,0.1106650119098441,-0.021950760484724264,0.0328725523949021,3.1903405543666876,-0.0020937323153076056,1.8046038399999993,1.076514547606877,-0.01282360766227281,-11.867066329558655,0.05710435689370857,0.14832901999999992,7.884600000000002,7.26102768,4.23899,83.18855799999999,0.2717039959059173,10.975323574799997,-0.04209752926880706,54.32170094355999,9.00970842465208,1.3663,0.04523270509834377,63.4854,6.523173469615486,8.538259999999998e-08,3.364090802803955e-08,101.25499999999998,42.204857540335325,1806.4457119999997,334.7780427786305,165.78359999999998,29.265859999823533,1.1632819999999996e-05,5.176053041614405e-06,37.42959,1.2475282346999998
522,0.0,6.96,0.0,23.26,0.0,23.26,23.26,23.26,0.0,0.0,0.0,0.0,1423,70.0,1423,1.0,241.0,625.0,68.0,7.6389925372473595,0.044866770579989515,0.1106650119098441,-0.021950760484724264,0.0328725523949021,3.1903405543666876,-0.0020937323153076056,1.8046038399999993,1.076514547606877,-0.01282360766227281,-11.867066329558655,0.05710435689370857,0.14832901999999992,7.884600000000002,7.26102768,4.23899,83.18855799999999,0.2717039959059173,10.975323574799997,-0.04209752926880706,54.32170094355999,9.00970842465208,1.3663,0.04523270509834377,63.4854,6.523173469615486,8.538259999999998e-08,3.364090802803955e-08,101.25499999999998,42.204857540335325,1806.4457119999997,334.7780427786305,165.78359999999998,29.265859999823533,1.1632819999999996e-05,5.176053041614405e-06,1123.0,1123.0
523,0.0,20.0,0.0,20.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1350.0,1350.0,0.3,6.7176485790314,0.22216930902898388,0.25553217644893766,0.12407398576503549,0.04703284097280658,1.8291101866377455,-0.00380955139315311,2.960000000000001,1.0761089385098048,-0.013380866803977112,-6.048975455665295,0.07475775161758016,0.19599999999999998,7.2,12.320000000000004,4.12,75.256,0.3817430081382408,14.935200000000002,-0.07330368483325286,50.48984672,13.436660977116313,1.35,0.06123724356957942,65.8,8.757853618324527,7.72e-08,3.82191051700586e-08,120.0,64.69544033392152,1684.094,456.73631252616644,153.2,43.94542069431126,1.3239999999999999e-05,6.498692176122823e-06,-0.0,-0.0
524,0.0,17.5,0.0,17.5,0.0,17.5,17.5,30.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1050.0,1550.0,17.5,6.961290615857572,0.19099373316645968,0.22801593429712455,0.08064979648610393,0.04499292580289491,1.828933725617687,-0.00032989188495093134,2.7256250000000004,1.0761996370030944,-0.013146681730129924,-6.494230191075814,0.07399859368765174,0.19206249999999994,7.55,12.145,4.159999999999999,75.23025,0.3572112594300448,13.577418749999998,-0.06546135534628977,51.51529088,13.031899851833366,1.35,0.05773502691896254,65.95,8.269085667580049,7.655000000000001e-08,3.6085392550941656e-08,116.375,61.945540598173814,1689.5822500000002,430.92589521285447,156.55,42.618983772232035,1.3259999999999998e-05,6.127315888706897e-06,-0.0,-0.0
525,0.0,15.0,0.0,15.0,0.0,15.0,15.0,40.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,500.0,1000.0,41.5,7.21267554945432,0.1630536398238796,0.20321311248015966,0.039541760450403585,0.042570446550652744,1.8313216413670828,0.003148563170663099,2.4524999999999997,1.0762906077510752,-0.012510809790525417,-6.903494920992938,0.07193889152309405,0.18225,7.8999999999999995,11.579999999999998,4.2,75.2045,0.3308276631411158,12.074174999999999,-0.05726775994346844,52.54073504,12.698805383799607,1.35,0.05477225575051658,66.1,7.856207736560942,7.59e-08,3.428294036397695e-08,112.75,59.65442146228559,1695.0704999999998,409.1068094678943,159.9,41.52734039160226,1.328e-05,5.813157489695251e-06,-0.0,-0.0
526,0.0,12.5,0.0,12.5,0.0,12.5,12.5,50.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,450.0,900.0,56.3,7.472178441150828,0.13594968006623004,0.17933952851921953,0.011343639795759915,0.039689454842552215,1.8447103245995706,-0.0021610972840029608,2.140625,1.0763818520407498,-0.011525651318350769,-7.316699345221907,0.06854097445689346,0.16656250000000003,8.25,10.625,4.24,75.17875000000001,0.30210736822647083,10.42546875,-0.048710661586618846,53.56617919999999,12.419630501671088,1.35,0.05222329678670932,66.25,7.501514998500454,7.525e-08,3.2734468905810195e-08,109.125,57.71225645783178,1700.55875,390.34873529087014,163.25,40.61235817289654,1.33e-05,5.542890614439037e-06,-0.0,-0.0
527,0.0,10.0,0.0,10.0,0.0,10.0,10.0,60.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,400.0,780.0,62.9,7.74019897348646,0.10886558966532789,0.15575410976129622,-0.0064891401637349085,0.036234096480060415,1.8762251012664704,0.0030956485395120747,1.7900000000000003,1.0764733711674086,-0.010205679526855265,-7.773329084142514,0.06367147430651994,0.14500000000000002,8.6,9.28,4.28,75.15299999999999,0.27030649764903747,8.6313,-0.03977721865393149,54.59162335999999,12.182098539115621,1.35,0.04999999999999997,66.4,7.192588778272628,7.46e-08,3.138577172329313e-08,105.5,56.042394666894815,1706.047,373.9990148850663,166.6,39.833821475391154,1.3319999999999998e-05,5.30716496822927e-06,-0.0,-0.0
528,0.0,7.5,0.0,7.5,0.0,7.5,7.5,70.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,250.0,600.0,70.4,8.017163504270423,0.08164923551175672,0.13228521877384197,-0.011415940443132952,0.03201125952985524,1.9364328426006396,0.0083395311796698,1.4006249999999998,1.0765651664346867,-0.008536421202789616,-8.330485465125143,0.057039232683774935,0.11756250000000003,8.95,7.545,4.32,75.12725,0.234173281839759,6.691668750000001,-0.030453950313807578,55.61706752,11.977431199561321,1.35,0.04803844614152611,66.55,6.920426843216226,7.395e-08,3.0197554664116566e-08,101.875,54.58955239575821,1711.53525,359.5844640976367,169.95,39.16297309370755,1.3340000000000001e-05,5.099200540657932e-06,-0.0,-0.0
529,0.0,5.0,0.0,5.0,0.0,5.0,5.0,80.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,175.0,450.0,59.5,8.30352732976618,0.054368143398683046,0.10892131211102103,-0.007546874423412522,0.026649259351809815,2.048224031909601,0.013570550636470535,0.9725000000000001,1.0766572391546372,-0.006465476012966647,-9.103957422905731,0.04801316154522214,0.08425000000000003,9.3,5.420000000000001,4.36,75.1015,0.19126785579066322,4.606575000000001,-0.020726699482603684,56.64251168,11.799176768635697,1.35,0.046291004988627545,66.7,6.6783231428256,7.33e-08,2.914054612685611e-08,98.25,53.3127564472144,1717.0235,346.75253626737486,173.3,38.578676567688085,1.3359999999999999e-05,4.913945170925001e-06,-0.0,-0.0
530,0.0,0.0,0.0,20.0,10.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,1273,0.0,0,0.0,197.0,398.0,47.0,8.032926460037308,-0.10126560723335139,-0.025035012483946864,-0.19041774386799667,0.019355895517289196,4.675748380202275,0.0028285958164102065,1.2475,1.0335649390869723,-0.010700297407268076,-28.56073045219379,0.051472033033422245,0.138225,8.2,4.179999999999999,4.164,85.7915,0.18298031149041716,7.200725,-0.01550511479800028,55.9814645,2.884569934989817,1.3825,0.028403126388700177,62.2,4.528867220163597,2.296e-07,4.811098870364808e-07,79.43,29.2339329697431,1826.55,231.9450518812561,166.5,20.37764036757825,1.1969999999999999e-05,5.351489485770485e-06,-0.0,-0.0
531,0.0,0.0,0.0,19.06,9.52,33.36,0.0,33.36,0.0,0.0,4.7,0.0,1273,0.0,0,0.0,331.0,628.0,47.2,7.785539001826791,-0.23312364461463253,-0.14985680771743556,-0.29538501456175736,0.03108765846218543,2.894323164304533,-0.002755736054172386,1.802356,1.0812291502108817,-0.011772553887778507,-12.18132872081894,0.0703732894932531,0.1757063276,8.0028,7.4514068799999995,4.1963859999999995,83.60845599999999,0.21776544793966526,8.620377856,-0.024379573934916868,55.600317784,3.4207631886282006,1.3833200000000003,0.027595746028468787,61.674,5.15577400793323,2.374734e-07,4.6332768146393764e-07,76.73855999999999,31.441026623462747,1831.9542,224.3156530889867,163.85,24.040506893137668,1.18107e-05,5.2007668961802685e-06,-0.0,-0.0
532,0.0,2.7,0.0,0.0,27.03,27.03,0.0,27.03,13.51,0.0,2.7,0.0,1273,85.0,0,0.0,311.5,708.0,11.1,7.833032486472977,-0.02168467377676466,0.038362556301655956,-0.16206124324166948,0.03327894417945888,6.153107779972865,-0.002619121120494984,1.9980419699999998,1.081129285431641,-0.01268979589859868,-11.458177838776578,0.07648608093474123,0.19574242289999996,8.4326,3.3579478799999993,3.840271,70.88139999999999,0.20604588728128354,6.569966475599997,-0.024974838351556443,56.415458225699986,6.714532175733508,1.37568,0.036778937920938753,64.08059999999999,6.205113196567129,4.495763199999999e-07,6.942689219366353e-07,109.30863999999998,141.11634006974396,1628.2228169999996,230.68122689839478,150.97699999999998,32.38562582626737,1.5762119999999997e-05,4.889268691417005e-06,-0.0,-0.0
533,0.0,2.38,0.0,0.0,23.81,23.81,0.0,23.81,23.81,0.0,2.38,0.0,1273,85.0,0,0.0,323.2,800.0,10.2,7.962887631248361,0.038553255276752775,0.08783869219640192,-0.11659130364518297,0.0317899674978043,60.474842300202816,0.0005639448545404311,1.8371031699999993,1.0811887782014897,-0.012842532471241274,-12.707803908347985,0.07537544384999753,0.18933535809999993,8.738199999999999,0.33893059999999986,3.7985649999999995,67.81331599999999,0.23663288749947411,7.938361681999997,-0.029488037976948024,57.264039373180005,6.788109982836569,1.37262,0.035560069011888976,65.0238,6.477982698524458,3.9807512e-07,6.66293166270187e-07,143.92888000000002,169.62884981749178,1596.0072229999998,236.97574758167158,149.6678,30.45073928757401,1.585e-05,4.564375809375099e-06,-0.0,-0.0
534,0.0,2.13,0.0,0.0,21.28,21.28,0.0,21.28,31.91,0.0,2.12,0.0,1273,85.0,0,0.0,391.1,900.0,10.3,8.065600527859663,0.05845768351522339,0.10540091150527751,-0.0887786305521711,0.030450069096652908,12.836809556526374,0.0030716317668953406,1.6952419300000001,1.0812358646847564,-0.01260434239579981,-13.593886117488076,0.07386408625991099,0.18104605189999998,8.978799999999998,1.5421955599999995,3.765678,65.40290999999999,0.2553982220404448,8.6052466506,-0.031663836270829256,57.931603268180005,6.8345120105173836,1.37021,0.03478952890626952,65.76680000000002,6.640088087741034,3.5757722e-07,6.484155197252071e-07,171.16054,185.08541241069156,1570.638918,240.78704679792486,148.6408,29.190188059285113,1.591982e-05,4.350936291683383e-06,-0.0,-0.0
535,0.0,0.0,0.0,18.181,0.0,18.181,0.0,45.455,0.0,18.183,0.0,0.0,0,0.0,0,0.0,781.0,1015.0,3.4,8.724737173203001,-0.13322072738486235,-0.046100028158568236,-0.14063619603181235,0.039062541220104566,3.8382244732215356,0.01054609547831374,2.4132895854,1.0667070542105834,-0.010710495030057316,-7.019215209051961,0.049971480734884284,0.13173592643699997,8.18182,5.6860132228,4.7818504,91.20826969999999,0.20913541671884758,9.670610496047,-0.018905500495322587,63.730445560999996,18.457842480634774,1.3863640000000002,0.044987664608656365,62.09091,5.709275295837668,8.399912e-08,2.9425340871175163e-08,98.27336,23.69202718647361,2037.64579,523.944014834446,183.6372,27.689299538821142,9.999981e-06,4.7235513803955925e-06,-0.0,-0.0
536,0.0,3.636,0.0,18.181,0.0,18.181,0.0,45.455,0.0,14.547,0.0,0.0,0,0.0,0,0.0,773.0,933.0,5.6,8.355695040254263,-0.014575964582567989,0.06204066678809983,-0.05187339737040701,0.04025919971048204,3.094659882394041,0.00819448369177395,2.4833654862000003,1.076198153766961,-0.011466901538599824,-7.074826735407575,0.056652618751024515,0.147503004117,8.072740000000001,7.285851768400001,4.6571356,87.9645941,0.24988420131887878,10.996136322935001,-0.0327147788804156,61.223115904496005,18.515057354986595,1.379092,0.051661245198037144,62.96355,6.757132847692894,8.298104e-08,3.12347507763293e-08,101.76392,37.60927951699669,1966.2881992,536.7129743984859,178.03776000000002,34.605162683591374,1.0665369e-05,5.367236359795184e-06,-0.0,-0.0
537,0.0,9.091,0.0,18.181,0.0,18.181,0.0,45.455,0.0,9.092,0.0,0.0,0,0.0,0,0.0,596.0,826.0,12.6,7.806269870034822,0.1344525048684771,0.18402681092435397,0.028580273155835275,0.041971629369087056,2.280359432622706,0.004662626355420862,2.5785803292,1.0761748461477947,-0.011758349617378976,-6.674745493852582,0.06522549650265862,0.16892634379199994,7.90909,9.586866776399999,4.4700291,83.0981886,0.30029390213476864,12.542384695319999,-0.049380364610922045,57.46143183512599,17.818855495779424,1.368182,0.05807059506822797,64.27275,7.8370476233446835,8.145364e-08,3.3831825996561164e-08,107.00072,51.18667506105155,1859.2321877000002,533.9039123872633,169.63706000000002,40.98862695916665,1.1663634000000001e-05,6.032464862061704e-06,-0.0,-0.0
538,0.0,14.545,0.0,18.181,0.0,18.181,0.0,45.455,0.0,3.638,0.0,0.0,0,0.0,0,0.0,609.0,951.0,15.0,7.261969795883918,0.17860401435095608,0.2200129358215858,0.061036103900391034,0.04359475931060915,1.7073306746344785,0.0011268659117355452,2.6618781804000005,1.0761515607143233,-0.011467132028767082,-6.033735169762923,0.07259080714565137,0.18766836031200002,7.745470000000001,11.7684645948,4.2829569,78.2326752,0.3417592098839574,13.557570755652,-0.06171970799775317,53.700437350369995,16.044881221484957,1.3572739999999999,0.0616005841762224,65.58170999999999,8.564536451804686,7.992651999999999e-08,3.641771202391881e-08,112.23656,61.57841792883191,1752.1958015,504.32661368710586,161.2379,44.61709783347883,1.2661715999999998e-05,6.462191709066363e-06,-0.0,-0.0
539,0.0,18.181,0.0,18.181,0.0,18.181,0.0,45.457,0.0,0.0,0.0,0.0,0,0.0,0,0.0,502.0,1090.0,16.8,6.901811700850809,0.1791568827390458,0.2166787411852678,0.0594229728756454,0.04463124496693885,1.3682679296609521,-0.001231368231792824,2.7106634692,1.0761361024848735,-0.010710342665576267,-5.376818329994065,0.07700126982257768,0.1986746956,7.63647,13.156855187600001,4.1581945000000005,74.98818460000001,0.36519476614005736,13.939039769528,-0.06789054643899073,51.192362761866,14.007031869282299,1.35,0.06267751120426578,66.45457,8.91349298697819,7.890878e-08,3.819890115331378e-08,115.72616000000002,67.7057206998147,1680.8148506999999,466.29848710227293,155.63746,45.920049230780016,1.3327276e-05,6.650335203304415e-06,-0.0,-0.0
