,C,Al,V,Cr,Mn,Fe,Co,Ni,Cu,Mo,Ti,B,Hom_Temp(K),CR(%),Anneal_Temp(K),Anneal_Time(h),YS(Mpa),UTS(Mpa),El(%),Density,Miedema_dH_inter,Miedema_dH_amor,Miedema_dH_ss_min,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,mean atomic_mass,std_dev atomic_mass,mean atomic_radius,std_dev atomic_radius,mean mendeleev_no,std_dev mendeleev_no,mean electrical_resistivity,std_dev electrical_resistivity,mean thermal_conductivity,std_dev thermal_conductivity,mean melting_point,std_dev melting_point,mean bulk_modulus,std_dev bulk_modulus,mean coefficient_of_linear_thermal_expansion,std_dev coefficient_of_linear_thermal_expansion,constraint_1,constraint_2,References
417,0.0,4.76,0.0,23.81,0.0,23.81,23.81,23.81,0.0,0.0,0.0,0.0,1373,80.0,823,100.0,1191.0,1319.0,12.0,7.804878035243950,-0.005311809150438300,0.06814289645217900,-0.06041562829328300,0.02897235682377560,3.696464042790620,0.0005882372408521300,1.5644122400000000,1.076583515451280,-0.012568221969864500,-14.972909223480200,0.05295937175532760,0.13808609500000000,8.000100000000000,6.212219480000000,4.2590650000000000,84.52687300000000,0.24968439554572900,10.130539035300000,-0.03526477715289920,54.96817941686,7.775917200557970,1.36905,0.04112005051873560,63.094900000000000,5.952714123444360,8.67631E-08,3.26058967485867E-08,98.0925,35.77945060863100,1827.0878720000000,303.24530227808100,167.9066,25.149659514344600,1.136167E-05,4.85523383090973E-06,52300.0,5230000.0,https://www.sciencedirect.com/science/article/pii/S0921509319313127
418,0.0,0.0,0.0,0.0,0.0,33.34,33.33,33.33,0.0,0.0,0.0,0.0,0,70.0,1173,1.0,198.6,495.2,55.0,8.52433499271158,-0.024058844934447600,0.04307065304618090,-0.10784834974447700,0.0037611132424675100,12.117169348849300,0.023980229880849100,0.22221111,1.0048230553671800,-0.009133862484849430,-645.6864154450590,0.021955237360259200,0.060002665800000100,8.9999,1.3334666400000000,4.369991000000000,77.663719,0.03584641887838080,1.4378758647000000,-0.0006863740356808130,57.823667113500000,1.718021435521960,1.36667,0.028868956654755700,63.999700000000000,3.000074991563460,7.73356E-08,2.05272565915098E-08,90.33230000000000,10.01695143586080,1769.0042000000000,41.51014684111490,176.666,5.77379133095115,1.273324E-05,8.3270322476495E-07,873.0,873.0,https://www.sciencedirect.com/science/article/pii/S0966979516303843
419,0.0,7.14,0.0,0.0,7.14,28.58,28.57,28.57,0.0,0.0,0.0,0.0,0,70.0,1173,1.0,331.4,651.0,45.0,7.856457730103690,0.05684394304775330,0.11396926707244900,-0.06553306725306830,0.03374523329875920,3.0581177728503800,0.009054836427786930,1.5760550700000000,1.0766403419399600,-0.012061334120478900,-10.591817237186100,0.05763839227350610,0.1373723246,8.4287,6.671330640000000,4.196489,73.93544900000000,0.1809997389371720,4.5710735127,-0.021450135257115400,55.41547746054,9.298277178710880,1.36072,0.04475638871749150,64.8565,5.656232072752090,1.710362E-07,4.08372774423221E-07,94.76862,52.053949992464900,1691.4973580000000,257.22836843922200,165.43240000000000,33.69446399156960,1.411364E-05,3.99779676916798E-06,873.0,873.0,https://www.sciencedirect.com/science/article/pii/S0966979516303843
420,0.0,12.5,0.0,0.0,12.5,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0,70.0,1173,1.0,810.0,975.7,27.0,7.38781694401378,0.1098722962450710,0.15644677238057200,-0.030011320068046900,0.04174652272260430,2.104652476141640,-0.0021910598962171500,2.359375,1.0763818520407500,-0.012966357733144600,-7.440076238877690,0.07061047397607360,0.17859375,8.0,10.0625,4.06625,71.13625,0.2391572142282000,6.582343750000000,-0.034255615615265600,53.6078467,11.518220654915500,1.35625,0.05244044240850750,65.5,6.811754546370560,2.41375E-07,5.13155239669245E-07,98.1,66.52393253559200,1633.30875,315.01249709495700,157.0,40.76076544914240,1.515E-05,4.79866648143002E-06,873.0,873.0,https://www.sciencedirect.com/science/article/pii/S0966979516303843
421,0.0,7.0,0.0,23.25,0.0,23.25,23.25,23.25,0.0,0.0,0.0,0.0,1423,90.0,1423,1.0,159.0,398.0,68.0,7.636005931865000,0.04574893954090670,0.11139985115663100,-0.021302173585820800,0.03293709143395130,3.182543843385840,-0.002142503521151440,1.80885,1.0765132950908300,-0.01282760993077320,-11.824294948848800,0.05717552035886980,0.14850937500000000,7.8825,7.279575000000000,4.238625,83.164225,0.2720910712414230,10.9902110625,-0.04221675188067180,54.30994678950000,9.029883810109230,1.36625,0.04530164242022740,63.4925,6.532753299462780,8.53575E-08,3.36588126891278E-08,101.3125,42.30905305190900,1806.0704,335.3056838134600,165.745,29.333033693630200,1.163775E-05,5.18151349410114E-06,1123.0,1123.0,https://www.sciencedirect.com/science/article/pii/S0921509319314066
422,0.0,7.0,0.0,23.25,0.0,23.25,23.25,23.25,0.0,0.0,0.0,0.0,1423,90.0,1173,0.5,937.0,1095.0,28.1,7.636005931865000,0.04574893954090670,0.11139985115663100,-0.021302173585820800,0.03293709143395130,3.182543843385840,-0.002142503521151440,1.80885,1.0765132950908300,-0.01282760993077320,-11.824294948848800,0.05717552035886980,0.14850937500000000,7.8825,7.279575000000000,4.238625,83.164225,0.2720910712414230,10.9902110625,-0.04221675188067180,54.30994678950000,9.029883810109230,1.36625,0.04530164242022740,63.4925,6.532753299462780,8.53575E-08,3.36588126891278E-08,101.3125,42.30905305190900,1806.0704,335.3056838134600,165.745,29.333033693630200,1.163775E-05,5.18151349410114E-06,436.5,218.25,https://www.sciencedirect.com/science/article/pii/S0921509319314066
423,0.0,7.0,0.0,23.25,0.0,23.25,23.25,23.25,0.0,0.0,0.0,0.0,1423,90.0,893,50.0,842.0,1048.0,34.0,7.636005931865000,0.04574893954090670,0.11139985115663100,-0.021302173585820800,0.03293709143395130,3.182543843385840,-0.002142503521151440,1.80885,1.0765132950908300,-0.01282760993077320,-11.824294948848800,0.05717552035886980,0.14850937500000000,7.8825,7.279575000000000,4.238625,83.164225,0.2720910712414230,10.9902110625,-0.04221675188067180,54.30994678950000,9.029883810109230,1.36625,0.04530164242022740,63.4925,6.532753299462780,8.53575E-08,3.36588126891278E-08,101.3125,42.30905305190900,1806.0704,335.3056838134600,165.745,29.333033693630200,1.163775E-05,5.18151349410114E-06,29650.0,1482500.0,https://www.sciencedirect.com/science/article/pii/S0921509319314066
424,0.0,7.0,0.0,23.25,0.0,23.25,23.25,23.25,0.0,0.0,0.0,0.0,1423,90.0,823,24.0,1862.0,1862.0,4.5,7.636005931865000,0.04574893954090670,0.11139985115663100,-0.021302173585820800,0.03293709143395130,3.182543843385840,-0.002142503521151440,1.80885,1.0765132950908300,-0.01282760993077320,-11.824294948848800,0.05717552035886980,0.14850937500000000,7.8825,7.279575000000000,4.238625,83.164225,0.2720910712414230,10.9902110625,-0.04221675188067180,54.30994678950000,9.029883810109230,1.36625,0.04530164242022740,63.4925,6.532753299462780,8.53575E-08,3.36588126891278E-08,101.3125,42.30905305190900,1806.0704,335.3056838134600,165.745,29.333033693630200,1.163775E-05,5.18151349410114E-06,12552.0,301248.0,https://www.sciencedirect.com/science/article/pii/S0921509319314066
425,0.0,0.0,33.33,0.0,0.0,0.0,33.33,33.34,0.0,0.0,0.0,0.0,0,0.0,0,0.0,383.0,634.0,46.8,7.811411495643220,-0.3315283746152210,-0.2215290479926490,-0.24664595485265,0.03138354941890660,1.2157587725059300,0.0002847356718153040,1.9998999900000000,1.0429858856750600,-0.009133862484849430,-9.273642483188890,0.08787911553737730,0.21110388750000000,8.0002,14.22177768,4.713306000000000,65.990906,0.20900551840980800,6.6485564112,-0.01960915922649370,56.1896154035,4.546241788711530,1.35,0.0,61.667200000000000,6.806832354577980,1.106628E-07,7.75948162215077E-08,74.0017,37.50870112032710,1892.9835000000000,251.93796156266800,173.334,11.546716733914700,1.160018E-05,2.77843733573337E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0921509321003233
426,0.0,0.0,33.33,0.0,0.0,0.0,33.33,33.34,0.0,0.0,0.0,0.0,1373,66.0,973,1.0,201.0,237.0,0.6,7.811411495643220,-0.3315283746152210,-0.2215290479926490,-0.24664595485265,0.03138354941890660,1.2157587725059300,0.0002847356718153040,1.9998999900000000,1.0429858856750600,-0.009133862484849430,-9.273642483188890,0.08787911553737730,0.21110388750000000,8.0002,14.22177768,4.713306000000000,65.990906,0.20900551840980800,6.6485564112,-0.01960915922649370,56.1896154035,4.546241788711530,1.35,0.0,61.667200000000000,6.806832354577980,1.106628E-07,7.75948162215077E-08,74.0017,37.50870112032710,1892.9835000000000,251.93796156266800,173.334,11.546716733914700,1.160018E-05,2.77843733573337E-06,673.0,673.0,https://www.sciencedirect.com/science/article/pii/S0921509321003233
427,0.0,0.0,33.33,0.0,0.0,0.0,33.33,33.34,0.0,0.0,0.0,0.0,1373,66.0,1073,1.0,203.0,227.0,0.5,7.811411495643220,-0.3315283746152210,-0.2215290479926490,-0.24664595485265,0.03138354941890660,1.2157587725059300,0.0002847356718153040,1.9998999900000000,1.0429858856750600,-0.009133862484849430,-9.273642483188890,0.08787911553737730,0.21110388750000000,8.0002,14.22177768,4.713306000000000,65.990906,0.20900551840980800,6.6485564112,-0.01960915922649370,56.1896154035,4.546241788711530,1.35,0.0,61.667200000000000,6.806832354577980,1.106628E-07,7.75948162215077E-08,74.0017,37.50870112032710,1892.9835000000000,251.93796156266800,173.334,11.546716733914700,1.160018E-05,2.77843733573337E-06,773.0,773.0,https://www.sciencedirect.com/science/article/pii/S0921509321003233
428,0.0,0.0,33.33,0.0,0.0,0.0,33.33,33.34,0.0,0.0,0.0,0.0,1373,66.0,1173,1.0,787.0,1245.0,43.4,7.811411495643220,-0.3315283746152210,-0.2215290479926490,-0.24664595485265,0.03138354941890660,1.2157587725059300,0.0002847356718153040,1.9998999900000000,1.0429858856750600,-0.009133862484849430,-9.273642483188890,0.08787911553737730,0.21110388750000000,8.0002,14.22177768,4.713306000000000,65.990906,0.20900551840980800,6.6485564112,-0.01960915922649370,56.1896154035,4.546241788711530,1.35,0.0,61.667200000000000,6.806832354577980,1.106628E-07,7.75948162215077E-08,74.0017,37.50870112032710,1892.9835000000000,251.93796156266800,173.334,11.546716733914700,1.160018E-05,2.77843733573337E-06,873.0,873.0,https://www.sciencedirect.com/science/article/pii/S0921509321003233
429,0.0,3.0,32.33,0.0,0.0,0.0,32.33,32.34,0.0,0.0,0.0,0.0,0,0.0,0,0.0,491.0,813.0,46.1,7.600630137892640,-0.2879709271040600,-0.18097115939505600,-0.20168164139312000,0.035093810499763200,1.1931631026489300,-0.0031664628824380200,2.25030999,1.0762556641142600,-0.00998009299148525,-8.10351675936647,0.08988109420670810,0.21754348750000000,7.850200000000000,15.59289368,4.673606,64.80890600000000,0.23385483693181700,7.4021842312,-0.027716009548509000,55.313380611500000,7.464275234238260,1.347,0.0206040846924983,62.21720000000000,7.614351411805860,1.081528E-07,7.73128830709997E-08,78.8317,49.271286606469200,1864.1976000000000,314.58658076562800,170.41400000000000,22.97768576814940,1.194518E-05,3.59123187668409E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0921509321003233
430,0.0,3.0,32.33,0.0,0.0,0.0,32.33,32.34,0.0,0.0,0.0,0.0,1373,66.0,973,1.0,1426.0,1750.0,1.4,7.600630137892640,-0.2879709271040600,-0.18097115939505600,-0.20168164139312000,0.035093810499763200,1.1931631026489300,-0.0031664628824380200,2.25030999,1.0762556641142600,-0.00998009299148525,-8.10351675936647,0.08988109420670810,0.21754348750000000,7.850200000000000,15.59289368,4.673606,64.80890600000000,0.23385483693181700,7.4021842312,-0.027716009548509000,55.313380611500000,7.464275234238260,1.347,0.0206040846924983,62.21720000000000,7.614351411805860,1.081528E-07,7.73128830709997E-08,78.8317,49.271286606469200,1864.1976000000000,314.58658076562800,170.41400000000000,22.97768576814940,1.194518E-05,3.59123187668409E-06,673.0,673.0,https://www.sciencedirect.com/science/article/pii/S0921509321003233
431,0.0,3.0,32.33,0.0,0.0,0.0,32.33,32.34,0.0,0.0,0.0,0.0,1373,66.0,1073,1.0,783.0,1277.0,42.6,7.600630137892640,-0.2879709271040600,-0.18097115939505600,-0.20168164139312000,0.035093810499763200,1.1931631026489300,-0.0031664628824380200,2.25030999,1.0762556641142600,-0.00998009299148525,-8.10351675936647,0.08988109420670810,0.21754348750000000,7.850200000000000,15.59289368,4.673606,64.80890600000000,0.23385483693181700,7.4021842312,-0.027716009548509000,55.313380611500000,7.464275234238260,1.347,0.0206040846924983,62.21720000000000,7.614351411805860,1.081528E-07,7.73128830709997E-08,78.8317,49.271286606469200,1864.1976000000000,314.58658076562800,170.41400000000000,22.97768576814940,1.194518E-05,3.59123187668409E-06,773.0,773.0,https://www.sciencedirect.com/science/article/pii/S0921509321003233
432,0.0,3.0,32.33,0.0,0.0,0.0,32.33,32.34,0.0,0.0,0.0,0.0,1373,66.0,1173,1.0,648.0,1111.0,48.3,7.600630137892640,-0.2879709271040600,-0.18097115939505600,-0.20168164139312000,0.035093810499763200,1.1931631026489300,-0.0031664628824380200,2.25030999,1.0762556641142600,-0.00998009299148525,-8.10351675936647,0.08988109420670810,0.21754348750000000,7.850200000000000,15.59289368,4.673606,64.80890600000000,0.23385483693181700,7.4021842312,-0.027716009548509000,55.313380611500000,7.464275234238260,1.347,0.0206040846924983,62.21720000000000,7.614351411805860,1.081528E-07,7.73128830709997E-08,78.8317,49.271286606469200,1864.1976000000000,314.58658076562800,170.41400000000000,22.97768576814940,1.194518E-05,3.59123187668409E-06,873.0,873.0,https://www.sciencedirect.com/science/article/pii/S0921509321003233
433,0.0,7.0,31.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,629.0,1214.0,28.0,7.32696651492598,-0.22946383739873100,-0.12991480254177000,-0.1502739272096200,0.039102928081426700,1.1224088095722600,-0.007774958121527760,2.5544,1.0761473188357400,-0.01060324639293450,-6.93458211342855,0.09225354618413090,0.22490500000000000,7.65,17.2484,4.6207,63.232,0.2636776828175620,8.315564,-0.037293214574587700,54.144817152000000,9.833911904797000,1.3430000000000000,0.03034884893334420,62.95,8.461730153637760,1.0481E-07,7.69845336483415E-08,85.27,60.18032114098080,1825.8329000000000,374.8078703073060,166.52,31.457016063974100,1.2405E-05,4.35348720880089E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0921509321003233
434,0.0,7.0,31.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,1373,66.0,1073,1.0,1634.0,1867.0,3.5,7.32696651492598,-0.22946383739873100,-0.12991480254177000,-0.1502739272096200,0.039102928081426700,1.1224088095722600,-0.007774958121527760,2.5544,1.0761473188357400,-0.01060324639293450,-6.93458211342855,0.09225354618413090,0.22490500000000000,7.65,17.2484,4.6207,63.232,0.2636776828175620,8.315564,-0.037293214574587700,54.144817152000000,9.833911904797000,1.3430000000000000,0.03034884893334420,62.95,8.461730153637760,1.0481E-07,7.69845336483415E-08,85.27,60.18032114098080,1825.8329000000000,374.8078703073060,166.52,31.457016063974100,1.2405E-05,4.35348720880089E-06,773.0,773.0,https://www.sciencedirect.com/science/article/pii/S0921509321003233
435,0.0,7.0,31.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,1373,66.0,1123,1.0,1321.0,1730.0,22.7,7.32696651492598,-0.22946383739873100,-0.12991480254177000,-0.1502739272096200,0.039102928081426700,1.1224088095722600,-0.007774958121527760,2.5544,1.0761473188357400,-0.01060324639293450,-6.93458211342855,0.09225354618413090,0.22490500000000000,7.65,17.2484,4.6207,63.232,0.2636776828175620,8.315564,-0.037293214574587700,54.144817152000000,9.833911904797000,1.3430000000000000,0.03034884893334420,62.95,8.461730153637760,1.0481E-07,7.69845336483415E-08,85.27,60.18032114098080,1825.8329000000000,374.8078703073060,166.52,31.457016063974100,1.2405E-05,4.35348720880089E-06,823.0,823.0,https://www.sciencedirect.com/science/article/pii/S0921509321003233
436,0.0,7.0,31.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,1373,66.0,1173,1.0,955.0,1445.0,30.2,7.32696651492598,-0.22946383739873100,-0.12991480254177000,-0.1502739272096200,0.039102928081426700,1.1224088095722600,-0.007774958121527760,2.5544,1.0761473188357400,-0.01060324639293450,-6.93458211342855,0.09225354618413090,0.22490500000000000,7.65,17.2484,4.6207,63.232,0.2636776828175620,8.315564,-0.037293214574587700,54.144817152000000,9.833911904797000,1.3430000000000000,0.03034884893334420,62.95,8.461730153637760,1.0481E-07,7.69845336483415E-08,85.27,60.18032114098080,1825.8329000000000,374.8078703073060,166.52,31.457016063974100,1.2405E-05,4.35348720880089E-06,873.0,873.0,https://www.sciencedirect.com/science/article/pii/S0921509321003233
437,0.0,0.0,0.0,14.29,0.0,14.29,0.0,35.71,35.71,0.0,0.0,0.0,1273,0.0,0,0.0,332.0,608.0,19.2,8.512120594102730,0.12988585485834700,0.1767911576199740,0.04418343531428050,0.011852567426151500,3.4367988977793200,0.013947509607038500,0.61239795,1.0240247707111100,-0.01073749184398550,-76.4324846542187,0.06770834756817430,0.1779024073,9.4997,5.224538680000000,4.029305000000000,71.241916,0.3318867522909170,12.498499098200000,-0.04408260746668100,59.06218293,4.7433032475066200,1.3642900000000000,0.026920815095434600,66.4991,6.318519162530380,6.429162E-08,4.70283218181874E-08,200.20070000000000,177.5236825774460,1672.242367,328.576420938989,161.429,20.569929173325200,1.306372E-05,4.46047046016377E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0966979516300462
438,0.0,0.0,0.0,13.33,6.68,13.33,0.0,33.33,33.33,0.0,0.0,0.0,1273,0.0,0,0.0,353.0,741.0,22.0,8.43914496918338,0.11554571090068700,0.1629370716459460,0.016653038820173900,0.015831387936274400,4.699163188917860,0.00990490574976624,0.8804465900000010,1.0335885121410000,-0.012058673034898100,-48.11290030063350,0.06844176775882360,0.17768864090000000,9.333100000000000,4.264800120000000,3.955179000000000,71.59025600000000,0.31955718011931200,12.017262387800000,-0.041423329558103100,58.787472056,4.633741905282130,1.3666700000000000,0.027441610613151800,66.06610000000000,6.254460307538790,1.5618146E-07,4.0233404208286E-07,187.36554000000000,176.62440556587700,1661.9566410000000,313.2380782398210,158.661,22.8447651001026,1.364134E-05,4.90050919173944E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0966979516300462
439,0.0,0.0,0.0,12.5,12.5,12.5,0.0,31.25,31.25,0.0,0.0,0.0,1273,0.0,0,0.0,401.0,767.0,21.2,8.37585202074392,0.10112539426490400,0.14989346404968200,-0.006579013355519520,0.018210677657278400,5.9166083410555700,0.006372763559627780,1.078125,1.0335578554877700,-0.012527201262025100,-37.77477103818850,0.06877110993095530,0.17613281250000000,9.1875,3.5,3.8906250000000000,71.89875,0.30855591295392800,11.557968750000000,-0.039125051969424200,58.547205625,4.5546982303202000,1.36875,0.02780639991600230,65.6875,6.208989160221860,2.3625E-07,5.24361738678263E-07,176.1625,175.97259803086400,1653.053125,301.9150859449290,156.25,24.325965085060600,1.414375E-05,5.18999334564458E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0966979516300462
440,0.0,0.0,0.0,11.76,17.66,11.76,0.0,29.41,29.41,0.0,0.0,0.0,1273,0.0,0,0.0,407.0,762.0,20.5,8.320213344996560,0.08806199982667190,0.13847716362173500,-0.02626137729782350,0.019796235810590100,7.27076111611066,0.0032398307134184000,1.22518056,1.0335307460584300,-0.01271625260410560,-32.44844651425750,0.06882625205086960,0.1736985741,9.058700000000000,2.8772484800000000,3.8333730000000000,72.169042,0.2985677111235240,11.1176536452,-0.03708544113595100,58.334779647,4.494348085341390,1.3705900000000000,0.028076884044305300,65.3527,6.17451045695573,3.0723292E-07,5.99947161916035E-07,166.24298000000000,175.49106130871900,1645.1219570000000,293.10639475760900,154.112,25.383163736881700,1.458973E-05,5.39696541970957E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0966979516300462
441,0.0,0.0,0.0,11.11,22.22,11.11,0.0,27.78,27.78,0.0,0.0,0.0,1273,0.0,0,0.0,427.0,827.0,20.5,8.271213941799570,0.07759617412037020,0.12933122874098000,-0.04125258104422150,0.020887119253839800,8.814105732949510,0.0004650557698743500,1.3332555500000000,1.0335068237305500,-0.012754641581196500,-29.235543121979100,0.06868005707068460,0.17071323440000000,8.9446,2.3705185200000000,3.782796,72.41099,0.28954477207922500,10.704120000200000,-0.035280605659900300,58.146485129000000,4.447262442107710,1.37222,0.0282841693411384,65.056,6.147851170808430,3.6996746E-07,6.52293211102611E-07,157.46436,175.10948531975600,1638.1488060000000,286.13806531925500,152.223,26.168682928063400,1.498333E-05,5.55168296394677E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0966979516300462
442,0.0,0.0,0.0,10.52,26.32,10.52,0.0,26.32,26.32,0.0,0.0,0.0,1273,0.0,0,0.0,439.0,884.0,23.4,8.22753445296775,0.06938752529508280,0.12203776307841800,-0.05258805136396790,0.021659036571636300,10.633250751717600,-0.002028520803444610,1.4127102400000000,1.0334853670891700,-0.012702034326548400,-27.076655090597900,0.06839529372296790,0.1673713664,8.842400000000000,1.94931392,3.737296,72.624184,0.2812486178514940,10.3109909408,-0.033645481627201600,57.977987244,4.409123545960910,1.37368,0.02844960536055790,64.7904,6.126379668074710,4.2636584E-07,6.9146381551636E-07,149.58896000000000,174.81798432241200,1631.828664,280.39608123519300,150.524,26.78375243203370,1.533796E-05,5.67223050025866E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0966979516300462
443,0.0,0.0,0.0,10.0,30.0,10.0,0.0,25.0,25.0,0.0,0.0,0.0,1273,0.0,0,0.0,385.0,769.0,19.3,8.188243203058620,0.06310201299492540,0.1163102585652260,-0.06239704663649,0.022203688763977900,12.801082814456200,-0.004275612863682990,1.4700000000000000,1.033466111084600,-0.012594513120355600,-25.546483120509200,0.06800046137238950,0.16382500000000000,8.75,1.6,3.6965,72.82300000000000,0.2736579039403790,9.943700000000000,-0.03217493565112510,57.825373500000000,4.377749746234980,1.375,0.02858309752375140,64.55,6.108763660844340,4.77E-07,7.2177509940261E-07,142.49,174.55340550258300,1626.2425,275.6728534259640,149.0,27.27252921298650,1.5655E-05,5.7695929331608E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0966979516300462
444,0.0,0.0,0.0,9.52,33.34,9.52,0.0,23.81,23.81,0.0,0.0,0.0,1273,0.0,0,0.0,386.0,621.0,7.3,8.152949162940780,0.05810900603863930,0.11163690767308600,-0.07103381847094930,0.022585576985493600,15.460924369137700,-0.006311132234949210,1.5102340000000000,1.0334486809655700,-0.012449104373869900,-24.404826724830900,0.06753758702060820,0.16017692610000000,8.666700000000000,1.3053060800000000,3.659437,72.99717,0.2666188025591130,9.595443814800000,-0.030824909506387900,57.688018063,4.3514510554339400,1.3761900000000000,0.028694812595667500,64.3335,6.094113413174280,5.2294492E-07,7.46168094325084E-07,136.07242,174.35507022727000,1621.099637,271.62807584030700,147.616,27.67569897286000,1.594381E-05,5.84877062303908E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0966979516300462
445,0.0,9.1,0.0,0.0,0.0,30.3,30.3,30.3,0.0,0.0,0.0,0.0,1523,85.0,1523,0.08333,457.0,852.0,76.0,7.775130658714960,0.10030064243532500,0.15427385666510400,-0.026228761779134500,0.03572318927384440,2.6835236077497700,0.01138108302806500,1.479549,1.0766769897391700,-0.010837165507764600,-8.492103073352880,0.054757007573121000,0.12209385000000000,8.454000000000000,6.836892000000000,4.28082,73.01566,0.20443582614701600,5.4127435200000000,-0.026573030837603200,55.0172132976,10.599492663827100,1.3560500000000000,0.04771646730548120,65.456,6.097349012039520,7.2753E-08,2.54759848430341E-08,103.49800000000000,50.01747579537350,1692.96677,286.4909157952590,167.50600000000000,34.61895551888120,1.36767E-05,3.60516233080732E-06,101.91259000000000,8.4923761247,https://www.nature.com/articles/s41598-020-61538-6
446,0.0,9.1,0.0,0.0,0.0,30.3,30.3,30.3,0.0,0.0,0.0,0.0,1523,85.0,973,50.0,893.0,1187.0,26.0,7.775130658714960,0.10030064243532500,0.15427385666510400,-0.026228761779134500,0.03572318927384440,2.6835236077497700,0.01138108302806500,1.479549,1.0766769897391700,-0.010837165507764600,-8.492103073352880,0.054757007573121000,0.12209385000000000,8.454000000000000,6.836892000000000,4.28082,73.01566,0.20443582614701600,5.4127435200000000,-0.026573030837603200,55.0172132976,10.599492663827100,1.3560500000000000,0.04771646730548120,65.456,6.097349012039520,7.2753E-08,2.54759848430341E-08,103.49800000000000,50.01747579537350,1692.96677,286.4909157952590,167.50600000000000,34.61895551888120,1.36767E-05,3.60516233080732E-06,33650.0,1682500.0,https://www.nature.com/articles/s41598-020-61538-6
447,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1473,65.0,1073,1.0,310.0,639.0,52.4,8.027647867162900,-0.15980167436505700,-0.07488576144497480,-0.1970666115006310,0.02249639513229990,5.793658001760470,-0.0042854507014407500,1.5200000000000000,1.0335130802288500,-0.013380866803977100,-26.439813336689600,0.057403979544427400,0.156,8.0,4.160000000000000,4.026,85.24200000000000,0.1863200953378380,7.072000000000000,-0.016503927547796200,56.08114800000000,2.872633813703460,1.38,0.02738612787525820,61.8,3.8340579025361600,3.598E-07,6.04407312993481E-07,74.56,38.019310882760600,1801.2,239.62616718547200,162.0,24.899799195977500,1.296E-05,5.97687209165463E-06,773.0,773.0,https://www.sciencedirect.com/science/article/pii/S0925838819313015
448,0.0,0.0,0.0,20.0,20.0,20.0,23.0,17.0,0.0,0.0,0.0,0.0,1473,65.0,1073,1.0,320.0,666.0,56.4,8.02592036088375,-0.15524326113010300,-0.07101030993037270,-0.19094318066649000,0.022671852790129700,6.024545580693570,-0.004286493595171860,1.5251000000000000,1.0335159036754700,-0.013343312227102100,-25.95909946053380,0.056805358206449300,0.15411000000000000,7.9700000000000000,3.992,4.0245,85.2831,0.18594097930063200,7.046107,-0.01644156445317050,56.08834185,2.8844092306499800,1.38,0.027416989357645200,61.71,3.726744478081510,3.5944E-07,6.0530723679348E-07,74.83,38.246603522827,1802.4,239.55881105460600,162.0,24.92785882959290,1.2948E-05,5.98298933335727E-06,773.0,773.0,https://www.sciencedirect.com/science/article/pii/S0925838819313015
449,0.0,0.0,0.0,20.0,20.0,20.0,27.0,13.0,0.0,0.0,0.0,0.0,1473,65.0,1073,1.0,340.0,725.0,60.1,8.02361886406545,-0.14387572361624400,-0.061722401730487400,-0.1805435739858250,0.022900198323314100,6.306721189540000,-0.004287710607968870,1.5291,1.0335196692059200,-0.013172796808307500,-25.118835734854800,0.05598427086477540,0.15131000000000000,7.930000000000000,3.7680000000000000,4.0225,85.3379,0.18543341221850900,7.007747000000000,-0.016319368820617300,56.097933650000000,2.9103408077966500,1.38,0.027555424922739500,61.59,3.5860715112539100,3.5896E-07,6.08656276706221E-07,75.19,38.681802276852,1804.0,240.3037392908930,162.0,25.053726122265000,1.2932E-05,6.01232346179607E-06,773.0,773.0,https://www.sciencedirect.com/science/article/pii/S0925838819313015
